Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
03/05/2026;;00000000010506;BERINJELA KG;0,975;7,79;7,99;3,69;0,00;0,00;4,10;52,69;111,37;0,13;99,50;C;;
03/05/2026;;00000000002474;TOMATE GRAPE 180G UN.;1,000;6,49;6,49;5,00;0,00;0,00;1,49;22,96;29,80;0,11;99,61;C;;
03/05/2026;;00000000004889;MELANCIA KG;1,612;6,11;3,79;4,24;0,00;0,00;1,87;30,61;44,12;0,10;99,71;C;;
03/05/2026;;00000000011382;SOPA A VACUO;0,837;5,85;6,99;0,00;0,00;0,00;5,85;100,00;0,00;0,09;99,80;C;;
03/05/2026;;00000000007660;PERA WILLIAM KG;0,445;4,45;10,00;5,47;0,00;0,00;-1,02;-23,00;-18,70;0,07;99,87;C;;
03/05/2026;;00000000000258;CENOURA PROMOCAO KG;1,557;3,10;1,99;10,12;0,00;0,00;-7,02;-226,47;-69,37;0,05;99,92;C;;
03/05/2026;;00000000012306;HORTELA UN;1,000;2,49;2,49;0,90;0,00;0,00;1,59;63,86;176,67;0,04;99,96;C;;
03/05/2026;;00000000010514;GENGIBRE KG;0,080;1,18;14,75;0,50;0,00;0,00;0,68;57,97;137,90;0,02;99,98;C;;
03/05/2026;;00000000007308;SALSA G;1,000;0,99;0,99;3,50;0,00;0,00;-2,51;-253,54;-71,71;0,02;100,00;C;;
04/05/2026;;00000000002519;OVOS CARTELA COM 30;41,000;698,52;17,04;474,17;0,00;0,00;224,35;32,12;47,31;11,64;11,64;A;;
04/05/2026;;00000000002494;BATATA LISA KG;65,925;523,96;7,95;128,12;0,00;0,00;395,83;75,55;308,94;8,73;20,37;A;;
04/05/2026;;00000000008064;OVOS CARTELA COM 20;30,000;359,70;11,99;0,00;0,00;0,00;359,70;100,00;0,00;5,99;26,36;A;;
04/05/2026;;00000000002497;TOMATE CARMEM KG;28,805;256,61;8,91;151,18;0,00;0,00;105,43;41,09;69,74;4,28;30,63;A;;
04/05/2026;;00000000002496;ALHO KG;17,810;250,90;14,09;157,97;17,55;0,00;92,93;30,04;58,83;4,18;34,81;A;;
04/05/2026;;00000000010522;MARACUJA KG;29,270;235,09;8,03;196,45;0,00;0,00;38,64;16,44;19,67;3,92;38,73;A;;
04/05/2026;;00000000010772;TOMATE ITALIANO KG;25,430;228,62;8,99;115,96;0,00;0,00;112,66;49,28;97,15;3,81;42,54;A;;
04/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;21,000;209,79;9,99;139,50;0,00;0,00;70,29;33,50;50,39;3,50;46,04;A;;
04/05/2026;;00000000004801;BANANA PRATA KG;35,545;177,36;4,99;147,44;0,00;0,00;29,92;16,87;20,30;2,95;48,99;A;;
04/05/2026;;00000000012305;COENTRO UN.;68,000;169,32;2,49;115,60;0,00;0,00;53,72;31,73;46,47;2,82;51,81;A;;
04/05/2026;;00000000012302;ALFACE CRESPA UN.;62,000;165,28;2,67;128,14;0,00;0,00;37,14;22,47;28,98;2,75;54,56;A;;
04/05/2026;;00000000000471;CARTELA OVOS C/12;23,000;160,77;6,99;143,75;0,00;0,00;17,02;10,59;11,84;2,68;57,24;A;;
04/05/2026;;00000000004799;CENOURA KG;17,150;154,17;8,99;51,06;0,00;0,00;103,11;66,88;201,96;2,57;59,81;A;;
04/05/2026;;00000000010508;CEBOLA MIUDA KG;27,115;121,73;4,49;54,90;0,00;0,00;66,83;54,90;121,73;2,03;61,84;A;;
04/05/2026;;00000000004803;JILO KG;15,090;120,57;7,99;79,83;0,00;0,00;40,74;33,79;51,04;2,01;63,85;A;;
04/05/2026;;00000000010627;MACA GALA KG;11,975;118,54;9,90;116,88;0,00;0,00;1,66;1,40;1,42;1,97;65,82;A;;
04/05/2026;;00000000002495;CEBOLA GRAUDA KG;23,220;115,83;4,99;42,44;0,00;0,00;73,39;63,36;172,92;1,93;67,75;A;;
04/05/2026;;00000000010525;MANGA PALMER KG;17,430;104,37;5,99;92,20;0,00;0,00;12,17;11,66;13,19;1,74;69,49;A;;
04/05/2026;;00000000002137;MACA GALA SC 850GR;13,000;88,24;6,79;31,91;0,00;0,00;56,33;63,84;176,53;1,47;70,96;A;;
04/05/2026;;00000000002502;PIMENTAO KG;8,305;85,43;10,29;37,69;0,00;0,00;47,74;55,88;126,66;1,42;72,39;A;;
04/05/2026;;00000000012304;COUVE UN.;34,000;84,66;2,49;51,00;0,00;0,00;33,66;39,76;66,00;1,41;73,80;A;;
04/05/2026;;00000000004798;BETERRABA KG;15,170;83,29;5,49;67,94;0,00;0,00;15,35;18,43;22,60;1,39;75,18;A;;
04/05/2026;;00000000010507;QUIABO KG;9,727;77,72;7,99;57,78;0,00;0,00;19,94;25,66;34,51;1,29;76,48;A;;
04/05/2026;;00000000005062;MAMAO PAPAIA UN.;21,000;77,49;3,69;48,09;0,00;0,00;29,40;37,94;61,14;1,29;77,77;A;;
04/05/2026;;00000000012309;BROCOLIS UN;11,000;76,89;6,99;71,50;0,00;0,00;5,39;7,01;7,54;1,28;79,05;A;;
04/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;8,000;75,92;9,49;41,60;0,00;0,00;34,32;45,21;82,50;1,26;80,31;B;;
04/05/2026;;00000000012307;CHEIRO VERDE UN.;30,000;74,70;2,49;45,20;0,00;0,00;29,50;39,49;65,27;1,24;81,56;B;;
04/05/2026;;00000000002498;LIMAO KG;20,885;72,85;3,49;40,92;0,00;0,00;31,93;43,83;78,04;1,21;82,77;B;;
04/05/2026;;00000000004797;LARANJA PERA KG;17,825;71,03;3,98;39,72;0,00;0,00;31,31;44,08;78,82;1,18;83,96;B;;
04/05/2026;;00000000010532;KIWI KG;2,680;66,98;24,99;45,08;0,00;0,00;21,90;32,70;48,59;1,12;85,07;B;;
04/05/2026;;00000000010523;ABACATE KG;14,205;62,38;4,39;86,08;0,00;0,00;-23,70;-38,00;-27,53;1,04;86,11;B;;
04/05/2026;;00000000004804;INHAME KG;12,385;61,79;4,99;63,78;0,00;0,00;-1,99;-3,23;-3,12;1,03;87,14;B;;
04/05/2026;;00000000011761;TANGERINA POKAN KG;10,710;56,63;5,29;45,57;0,00;0,00;11,06;19,53;24,27;0,94;88,08;B;;
04/05/2026;;00000000004793;ABOBORA SERGIPANA KG;11,287;56,32;4,99;39,50;0,00;0,00;16,82;29,86;42,57;0,94;89,02;B;;
04/05/2026;;00000000012320;SALSINHA UN;22,000;54,78;2,49;33,00;0,00;0,00;21,78;39,76;66,00;0,91;89,94;B;;
04/05/2026;;00000000001557;BATATA DOCE KG;10,490;52,93;5,05;39,11;0,00;0,00;13,82;26,12;35,35;0,88;90,82;B;;
04/05/2026;;00000000012204;SANDUICHE DE PATE DA CASA;7,000;48,93;6,99;0,00;0,00;0,00;48,93;100,00;0,00;0,82;91,63;B;;
04/05/2026;;00000000012303;AGRIAO UN.;13,000;32,37;2,49;15,60;0,00;0,00;16,77;51,81;107,50;0,54;92,17;B;;
04/05/2026;;00000000004802;ABACAXI GRANDE UN.;4,000;31,96;7,99;22,00;0,00;0,00;9,96;31,16;45,27;0,53;92,70;B;;
04/05/2026;;00000000010505;ABOBRINHA KG;8,000;31,92;3,99;24,00;0,00;0,00;7,92;24,81;33,00;0,53;93,24;B;;
04/05/2026;;00000000011757;PIMENTAO VERMELHO E AMARELO KG;2,140;29,95;14,00;9,12;0,00;0,00;20,83;69,56;228,53;0,50;93,73;B;;
04/05/2026;;00000000010531;MACA FUJI KG;2,090;29,24;13,99;27,94;0,00;0,00;1,30;4,43;4,64;0,49;94,22;B;;
04/05/2026;;00000000004796;CHUCHU KG;7,225;28,84;3,99;45,88;0,00;0,00;-17,04;-59,08;-37,14;0,48;94,70;B;;
04/05/2026;;00000000009239;BANANA PROMOCAO BDJ;9,000;26,91;2,99;0,00;3,23;2,49;26,91;78,75;0,00;0,45;95,15;C;;
04/05/2026;;00000000007432;OVOS CAIPIRA C/12;2,000;25,98;12,99;20,00;0,00;0,00;5,98;23,02;29,90;0,43;95,58;C;;
04/05/2026;;00000000010518;BANANA DAGUA KG;6,295;25,11;3,99;17,56;0,00;0,00;7,54;30,05;42,95;0,42;96,00;C;;
04/05/2026;;00000000008283;OVOS CAIPIRA  CARTELA COM 30;2,000;24,98;12,49;0,00;0,00;0,00;24,98;100,00;0,00;0,42;96,42;C;;
04/05/2026;;00000000007660;PERA WILLIAM KG;2,285;22,82;9,99;28,11;0,00;0,00;-5,29;-23,16;-18,81;0,38;96,80;C;;
04/05/2026;;00000000012306;HORTELA UN;8,000;19,92;2,49;7,20;0,00;0,00;12,72;63,86;176,67;0,33;97,13;C;;
04/05/2026;;00000000010510;REPOLHO KG;4,470;19,62;4,39;8,58;0,00;0,00;11,04;56,26;128,61;0,33;97,46;C;;
04/05/2026;;00000000010513;PEPINO KG;3,610;19,45;5,39;19,46;0,00;0,00;-0,01;-0,04;-0,04;0,32;97,78;C;;
04/05/2026;;00000000010509;CEBOLA ROXA KG;3,225;19,33;5,99;13,03;0,00;0,00;6,30;32,60;48,36;0,32;98,10;C;;
04/05/2026;;00000000010529;MACA VERDE KG;1,105;18,78;17,00;12,90;0,00;0,00;5,88;31,33;45,63;0,31;98,42;C;;
04/05/2026;;00000000010526;COCO SECO KG;3,785;18,14;4,79;12,44;3,76;0,00;5,70;10,68;45,84;0,30;98,72;C;;
04/05/2026;;00000000010512;PEPINO JAPONES KG;3,150;15,71;4,99;12,58;0,00;0,00;3,13;19,90;24,84;0,26;98,98;C;;
04/05/2026;;00000000010506;BERINJELA KG;1,405;11,22;7,99;5,31;0,00;0,00;5,91;52,67;111,26;0,19;99,17;C;;
04/05/2026;;00000000006451;SUCO DA CASA ABACAXI  500ML;2,000;9,98;4,99;0,00;0,00;0,00;9,98;100,00;0,00;0,17;99,33;C;;
04/05/2026;;00000000007562;SUCO DA CASA MARACUJA  500ML;1,000;4,99;4,99;0,00;0,00;0,00;4,99;100,00;0,00;0,08;99,42;C;;
04/05/2026;;00000000012312;LOURO UN.;2,000;4,98;2,49;2,40;0,00;0,00;2,58;51,81;107,50;0,08;99,50;C;;
04/05/2026;;00000000007308;SALSA G;5,000;4,95;0,99;17,50;0,00;0,00;-12,55;-253,54;-71,71;0,08;99,58;C;;
04/05/2026;;00000000010511;REPOLHO ROXO KG;0,550;4,94;8,98;1,55;0,00;0,00;3,39;68,71;219,64;0,08;99,66;C;;
04/05/2026;;00000000005727;MACA GALA PROMOCAO SC 850GR;1,000;4,79;4,79;0,00;0,00;0,00;4,79;100,00;0,00;0,08;99,74;C;;
04/05/2026;;00000000010530;MACA  ARGENTINA KG;0,250;4,75;19,00;2,91;0,00;0,00;1,84;38,74;63,23;0,08;99,82;C;;
04/05/2026;;00000000002208;PIMENTAO PROMOCAO KG;0,855;4,01;4,69;0,00;0,00;0,00;4,01;100,00;0,00;0,07;99,89;C;;
04/05/2026;;00000000010514;GENGIBRE KG;0,230;3,40;14,78;1,41;0,00;0,31;1,99;49,42;141,94;0,06;99,95;C;;
04/05/2026;;00000000010528;CAQUI KG;0,585;3,21;5,49;1,64;0,00;0,00;1,57;48,79;95,27;0,05;100,00;C;;
05/05/2026;;00000000002494;BATATA LISA KG;156,680;1251,92;7,99;310,11;0,00;0,00;941,81;75,23;303,71;12,63;12,63;A;;
05/05/2026;;00000000002519;OVOS CARTELA COM 30;52,000;832,48;16,01;603,34;0,00;0,00;229,14;27,52;37,98;8,40;21,03;A;;
05/05/2026;;00000000008064;OVOS CARTELA COM 20;49,000;587,51;11,99;30,00;0,00;0,00;557,51;94,89;1858,37;5,93;26,96;A;;
05/05/2026;;00000000004801;BANANA PRATA KG;110,210;549,96;4,99;456,53;0,00;0,00;93,43;16,99;20,46;5,55;32,50;A;;
05/05/2026;;00000000010772;TOMATE ITALIANO KG;52,910;475,71;8,99;242,16;0,00;0,00;233,55;49,10;96,44;4,80;37,30;A;;
05/05/2026;;00000000002496;ALHO KG;34,225;449,00;13,12;306,10;31,42;0,00;142,90;24,83;46,68;4,53;41,83;A;;
05/05/2026;;00000000012309;BROCOLIS UN;92,000;431,48;4,69;593,00;0,00;0,00;-161,52;-37,43;-27,24;4,35;46,18;A;;
05/05/2026;;00000000004799;CENOURA KG;40,500;364,10;8,99;116,38;0,00;0,00;247,72;68,04;212,86;3,67;49,86;A;;
05/05/2026;;00000000010522;MARACUJA KG;50,620;353,87;6,99;339,34;0,00;0,00;14,53;4,11;4,28;3,57;53,43;A;;
05/05/2026;;00000000002497;TOMATE CARMEM KG;33,350;299,83;8,99;176,36;0,00;0,00;123,47;41,18;70,01;3,02;56,45;A;;
05/05/2026;;00000000011761;TANGERINA POKAN KG;46,400;226,89;4,89;197,33;0,00;0,00;29,56;13,03;14,98;2,29;58,74;A;;
05/05/2026;;00000000010627;MACA GALA KG;23,205;208,61;8,99;226,48;0,00;0,00;-17,87;-8,57;-7,89;2,10;60,85;A;;
05/05/2026;;00000000002137;MACA GALA SC 850GR;37,000;203,13;5,49;74,01;0,00;0,00;129,12;63,57;174,46;2,05;62,90;A;;
05/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;20,000;199,21;9,96;130,00;0,00;0,00;69,21;34,74;53,24;2,01;64,91;A;;
05/05/2026;;00000000010507;QUIABO KG;24,348;194,53;7,99;144,63;0,00;0,00;49,90;25,65;34,50;1,96;66,87;A;;
05/05/2026;;00000000002495;CEBOLA GRAUDA KG;35,025;174,81;4,99;64,31;0,00;0,00;110,50;63,21;171,81;1,76;68,63;A;;
05/05/2026;;00000000004804;INHAME KG;34,590;172,63;4,99;184,16;0,00;0,00;-11,53;-6,68;-6,26;1,74;70,37;A;;
05/05/2026;;00000000012302;ALFACE CRESPA UN.;86,000;153,94;1,79;175,56;0,00;0,00;-21,62;-14,04;-12,31;1,55;71,93;A;;
05/05/2026;;00000000012305;COENTRO UN.;76,000;151,24;1,99;129,20;0,00;0,00;22,04;14,57;17,06;1,53;73,45;A;;
05/05/2026;;00000000002502;PIMENTAO KG;14,585;150,07;10,29;67,90;0,00;0,00;82,17;54,75;121,01;1,51;74,97;A;;
05/05/2026;;00000000010518;BANANA DAGUA KG;39,040;147,96;3,79;105,48;0,00;0,00;42,48;28,71;40,27;1,49;76,46;A;;
05/05/2026;;00000000004803;JILO KG;15,105;120,68;7,99;79,91;0,00;0,00;40,77;33,79;51,03;1,22;77,68;A;;
05/05/2026;;00000000012307;CHEIRO VERDE UN.;67,000;119,93;1,79;100,50;0,00;0,00;19,43;16,20;19,33;1,21;78,89;A;;
05/05/2026;;00000000012304;COUVE UN.;64,000;114,56;1,79;96,00;0,00;0,00;18,56;16,20;19,33;1,16;80,04;B;;
05/05/2026;;00000000001557;BATATA DOCE KG;22,065;110,12;4,99;82,62;0,00;0,00;27,50;24,97;33,28;1,11;81,15;B;;
05/05/2026;;00000000004797;LARANJA PERA KG;29,800;106,97;3,59;66,58;0,00;0,00;40,39;37,76;60,66;1,08;82,23;B;;
05/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;11,000;104,39;9,49;57,20;0,00;0,00;47,19;45,21;82,50;1,05;83,28;B;;
05/05/2026;;00000000004798;BETERRABA KG;19,000;104,30;5,49;84,32;0,00;0,00;19,98;19,15;23,69;1,05;84,34;B;;
05/05/2026;;00000000002498;LIMAO KG;33,725;101,22;3,00;64,74;0,00;0,00;36,48;36,04;56,34;1,02;85,36;B;;
05/05/2026;;00000000010508;CEBOLA MIUDA KG;22,535;101,15;4,49;45,07;0,00;0,00;56,08;55,44;124,43;1,02;86,38;B;;
05/05/2026;;00000000010505;ABOBRINHA KG;31,960;95,54;2,99;95,88;0,00;0,00;-0,34;-0,36;-0,35;0,96;87,34;B;;
05/05/2026;;00000000005062;MAMAO PAPAIA UN.;27,000;94,43;3,50;62,04;0,00;0,00;32,39;34,30;52,21;0,95;88,29;B;;
05/05/2026;;00000000004796;CHUCHU KG;31,585;94,42;2,99;197,86;0,00;0,00;-103,44;-109,55;-52,28;0,95;89,25;B;;
05/05/2026;;00000000012320;SALSINHA UN;44,000;78,76;1,79;66,00;0,00;0,00;12,76;16,20;19,33;0,79;90,04;B;;
05/05/2026;;00000000010510;REPOLHO KG;16,780;73,68;4,39;32,22;0,00;0,00;41,46;56,27;128,69;0,74;90,79;B;;
05/05/2026;;00000000000471;CARTELA OVOS C/12;9,000;62,91;6,99;56,25;0,00;0,00;6,66;10,59;11,84;0,63;91,42;B;;
05/05/2026;;00000000010523;ABACATE KG;13,930;60,49;4,34;79,40;0,00;0,00;-18,91;-31,25;-23,81;0,61;92,03;B;;
05/05/2026;;00000000002474;TOMATE GRAPE 180G UN.;9,000;58,41;6,49;45,00;0,00;0,00;13,41;22,96;29,80;0,59;92,62;B;;
05/05/2026;;00000000004802;ABACAXI GRANDE UN.;7,000;55,93;7,99;38,50;0,00;0,00;17,43;31,16;45,27;0,56;93,18;B;;
05/05/2026;;00000000010513;PEPINO KG;10,295;55,48;5,39;55,49;0,00;0,00;-0,01;-0,02;-0,02;0,56;93,74;B;;
05/05/2026;;00000000000258;CENOURA PROMOCAO KG;26,254;52,25;1,99;170,65;0,00;0,00;-118,40;-226,60;-69,38;0,53;94,27;B;;
05/05/2026;;00000000004405;MOSTARDA UN;28,000;50,12;1,79;42,00;0,00;0,00;8,12;16,20;19,33;0,51;94,78;B;;
05/05/2026;;00000000012303;AGRIAO UN.;20,000;49,80;2,49;24,00;0,00;0,00;25,80;51,81;107,50;0,50;95,28;C;;
05/05/2026;;00000000011757;PIMENTAO VERMELHO E AMARELO KG;3,515;49,19;13,99;14,97;0,00;0,00;34,22;69,56;228,50;0,50;95,77;C;;
05/05/2026;;00000000012204;SANDUICHE DE PATE DA CASA;7,000;48,93;6,99;0,00;0,00;0,00;48,93;100,00;0,00;0,49;96,27;C;;
05/05/2026;;00000000010512;PEPINO JAPONES KG;9,735;48,60;4,99;39,23;0,00;0,00;9,37;19,28;23,88;0,49;96,76;C;;
05/05/2026;;00000000007432;OVOS CAIPIRA C/12;3,000;38,97;12,99;30,00;0,00;0,00;8,97;23,02;29,90;0,39;97,15;C;;
05/05/2026;;00000000010526;COCO SECO KG;7,475;32,81;4,39;24,37;6,56;0,00;8,44;5,73;34,64;0,33;97,48;C;;
05/05/2026;;00000000010531;MACA FUJI KG;2,025;28,33;13,99;27,07;0,00;0,00;1,26;4,43;4,64;0,29;97,77;C;;
05/05/2026;;00000000010532;KIWI KG;1,125;28,11;24,99;18,92;0,00;0,00;9,19;32,68;48,55;0,28;98,05;C;;
05/05/2026;;00000000010509;CEBOLA ROXA KG;4,025;24,13;6,00;16,26;0,00;0,00;7,87;32,61;48,39;0,24;98,30;C;;
05/05/2026;;00000000010529;MACA VERDE KG;1,300;22,08;16,98;15,17;0,00;0,00;6,91;31,29;45,54;0,22;98,52;C;;
05/05/2026;;00000000007660;PERA WILLIAM KG;1,645;16,28;9,90;20,23;0,00;0,00;-3,95;-24,28;-19,54;0,16;98,68;C;;
05/05/2026;;00000000010506;BERINJELA KG;1,980;15,81;7,98;7,48;0,00;0,00;8,33;52,66;111,24;0,16;98,84;C;;
05/05/2026;;00000000005727;MACA GALA PROMOCAO SC 850GR;3,000;14,37;4,79;0,00;0,00;0,00;14,37;100,00;0,00;0,14;98,99;C;;
05/05/2026;;00000000007308;SALSA G;13,000;12,87;0,99;45,50;0,00;0,00;-32,63;-253,54;-71,71;0,13;99,12;C;;
05/05/2026;;00000000011382;SOPA A VACUO;1,836;12,83;6,99;0,00;0,00;0,00;12,83;100,00;0,00;0,13;99,25;C;;
05/05/2026;;00000000010514;GENGIBRE KG;0,760;11,24;14,79;4,65;0,00;0,91;6,59;50,52;141,61;0,11;99,36;C;;
05/05/2026;;00000000010525;MANGA PALMER KG;1,730;10,36;5,99;9,15;0,00;0,00;1,21;11,66;13,20;0,10;99,46;C;;
05/05/2026;;00000000006451;SUCO DA CASA ABACAXI  500ML;2,000;9,98;4,99;0,00;0,00;0,00;9,98;100,00;0,00;0,10;99,56;C;;
05/05/2026;;00000000007563;SUCO DA CASA MANGA 500ML;2,000;9,98;4,99;0,00;0,00;0,00;9,98;100,00;0,00;0,10;99,67;C;;
05/05/2026;;00000000012306;HORTELA UN;5,000;8,95;1,79;4,50;0,00;0,00;4,45;49,72;98,89;0,09;99,76;C;;
05/05/2026;;00000000010521;MELAO COMUM KG;1,010;6,45;6,39;2,87;0,00;0,00;3,58;55,53;124,86;0,07;99,82;C;;
05/05/2026;;00000000007562;SUCO DA CASA MARACUJA  500ML;1,000;4,99;4,99;0,00;0,00;0,00;4,99;100,00;0,00;0,05;99,87;C;;
05/05/2026;;00000000012312;LOURO UN.;2,000;4,98;2,49;2,40;0,00;0,00;2,58;51,81;107,50;0,05;99,92;C;;
05/05/2026;;00000000010511;REPOLHO ROXO KG;0,535;4,81;8,99;1,50;0,00;0,00;3,31;68,75;219,95;0,05;99,97;C;;
05/05/2026;;00000000009239;BANANA PROMOCAO BDJ;1,000;2,99;2,99;0,00;0,36;0,28;2,99;78,75;0,00;0,03;100,00;C;;
06/05/2026;;00000000002494;BATATA LISA KG;124,305;993,16;7,99;276,73;0,00;0,00;716,43;72,14;258,89;11,88;11,88;A;;
06/05/2026;;00000000008064;OVOS CARTELA COM 20;54,000;647,46;11,99;30,00;0,00;0,00;617,46;95,37;2058,20;7,75;19,63;A;;
06/05/2026;;00000000004799;CENOURA KG;51,305;461,31;8,99;158,94;0,00;0,00;302,37;65,55;190,24;5,52;25,15;A;;
06/05/2026;;00000000010522;MARACUJA KG;63,790;450,13;7,06;426,43;0,00;0,00;23,70;5,26;5,56;5,38;30,53;A;;
06/05/2026;;00000000002519;OVOS CARTELA COM 30;28,000;448,46;16,02;322,00;0,00;0,00;126,46;28,20;39,27;5,36;35,90;A;;
06/05/2026;;00000000002497;TOMATE CARMEM KG;53,405;404,11;7,57;281,70;0,00;0,00;122,41;30,29;43,46;4,83;40,73;A;;
06/05/2026;;00000000002496;ALHO KG;30,070;390,55;12,99;274,10;27,33;0,00;116,45;22,82;42,48;4,67;45,40;A;;
06/05/2026;;00000000004801;BANANA PRATA KG;72,680;362,65;4,99;301,61;0,00;0,00;61,04;16,83;20,24;4,34;49,74;A;;
06/05/2026;;00000000010772;TOMATE ITALIANO KG;45,100;355,14;7,87;206,64;0,00;0,00;148,50;41,82;71,87;4,25;53,99;A;;
06/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;22,000;219,78;9,99;143,00;0,00;0,00;76,78;34,93;53,69;2,63;56,62;A;;
06/05/2026;;00000000010627;MACA GALA KG;20,960;189,67;9,05;203,44;0,00;0,00;-13,77;-7,26;-6,77;2,27;58,89;A;;
06/05/2026;;00000000012305;COENTRO UN.;76,000;189,24;2,49;129,20;0,00;0,00;60,04;31,73;46,47;2,26;61,15;A;;
06/05/2026;;00000000002495;CEBOLA GRAUDA KG;37,440;186,85;4,99;68,42;0,00;0,00;118,43;63,38;173,09;2,24;63,39;A;;
06/05/2026;;00000000002137;MACA GALA SC 850GR;33,000;181,17;5,49;68,48;0,00;0,00;112,69;62,20;164,56;2,17;65,55;A;;
06/05/2026;;00000000010507;QUIABO KG;21,609;172,67;7,99;127,37;0,00;0,00;45,30;26,23;35,56;2,07;67,62;A;;
06/05/2026;;00000000012302;ALFACE CRESPA UN.;80,000;159,20;1,99;159,76;0,00;0,00;-0,56;-0,35;-0,35;1,90;69,52;A;;
06/05/2026;;00000000004793;ABOBORA SERGIPANA KG;29,410;146,76;4,99;102,93;0,00;0,00;43,82;29,86;42,58;1,76;71,28;A;;
06/05/2026;;00000000002502;PIMENTAO KG;13,000;133,75;10,29;62,01;0,00;0,00;71,74;53,64;115,68;1,60;72,88;A;;
06/05/2026;;00000000002498;LIMAO KG;40,285;121,39;3,01;78,15;0,00;0,00;43,24;35,62;55,33;1,45;74,33;A;;
06/05/2026;;00000000011761;TANGERINA POKAN KG;21,750;106,72;4,91;92,44;0,00;0,00;14,28;13,38;15,45;1,28;75,61;A;;
06/05/2026;;00000000004803;JILO KG;13,260;105,93;7,99;70,15;0,00;0,00;35,78;33,78;51,01;1,27;76,88;A;;
06/05/2026;;00000000012307;CHEIRO VERDE UN.;37,000;92,13;2,49;55,50;0,00;0,00;36,63;39,76;66,00;1,10;77,98;A;;
06/05/2026;;00000000012304;COUVE UN.;36,000;89,64;2,49;54,00;0,00;0,00;35,64;39,76;66,00;1,07;79,05;A;;
06/05/2026;;00000000004797;LARANJA PERA KG;23,260;84,72;3,64;51,40;0,00;0,00;33,32;39,32;64,81;1,01;80,06;B;;
06/05/2026;;00000000004798;BETERRABA KG;15,405;84,57;5,49;69,29;0,00;0,00;15,28;18,06;22,05;1,01;81,08;B;;
06/05/2026;;00000000000471;CARTELA OVOS C/12;12,000;83,88;6,99;75,00;0,00;0,00;8,88;10,59;11,84;1,00;82,08;B;;
06/05/2026;;00000000010508;CEBOLA MIUDA KG;18,510;83,12;4,49;42,54;0,00;0,00;40,58;48,82;95,38;0,99;83,07;B;;
06/05/2026;;00000000010505;ABOBRINHA KG;26,565;80,30;3,02;79,69;0,00;0,00;0,60;0,75;0,76;0,96;84,03;B;;
06/05/2026;;00000000010518;BANANA DAGUA KG;19,820;78,97;3,98;52,92;0,00;0,00;26,05;32,99;49,23;0,94;84,98;B;;
06/05/2026;;00000000010510;REPOLHO KG;17,860;78,40;4,39;36,10;0,00;0,00;42,30;53,95;117,17;0,94;85,92;B;;
06/05/2026;;00000000004889;MELANCIA KG;20,331;77,06;3,79;53,47;0,00;0,00;23,59;30,61;44,12;0,92;86,84;B;;
06/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;7,000;66,43;9,49;36,40;0,00;0,00;30,03;45,21;82,50;0,79;87,63;B;;
06/05/2026;;00000000004796;CHUCHU KG;21,680;66,40;3,06;130,76;0,00;0,00;-64,36;-96,93;-49,22;0,79;88,43;B;;
06/05/2026;;00000000001557;BATATA DOCE KG;12,845;64,09;4,99;48,17;0,00;0,00;15,92;24,84;33,05;0,77;89,19;B;;
06/05/2026;;00000000012320;SALSINHA UN;24,000;59,76;2,49;36,00;0,00;0,00;23,76;39,76;66,00;0,71;89,91;B;;
06/05/2026;;00000000010523;ABACATE KG;13,600;59,73;4,39;82,42;0,00;0,00;-22,69;-37,98;-27,53;0,71;90,62;B;;
06/05/2026;;00000000005062;MAMAO PAPAIA UN.;16,000;52,64;3,29;36,64;0,00;0,00;16,00;30,40;43,67;0,63;91,25;B;;
06/05/2026;;00000000007660;PERA WILLIAM KG;5,220;52,14;9,99;60,81;0,00;0,00;-8,67;-16,63;-14,26;0,62;91,88;B;;
06/05/2026;;00000000010512;PEPINO JAPONES KG;8,935;44,59;4,99;36,01;0,00;0,00;8,58;19,25;23,83;0,53;92,41;B;;
06/05/2026;;00000000010509;CEBOLA ROXA KG;6,900;41,34;5,99;27,88;0,00;0,00;13,46;32,57;48,30;0,49;92,91;B;;
06/05/2026;;00000000010531;MACA FUJI KG;2,815;39,38;13,99;37,64;0,00;0,00;1,74;4,43;4,63;0,47;93,38;B;;
06/05/2026;;00000000007432;OVOS CAIPIRA C/12;3,000;38,97;12,99;30,00;0,00;0,00;8,97;23,02;29,90;0,47;93,84;B;;
06/05/2026;;00000000004804;INHAME KG;7,590;37,87;4,99;39,09;0,00;0,00;-1,22;-3,22;-3,12;0,45;94,30;B;;
06/05/2026;;00000000010513;PEPINO KG;6,905;37,22;5,39;37,22;0,00;0,00;0,00;0,01;0,01;0,45;94,74;B;;
06/05/2026;;00000000010529;MACA VERDE KG;2,110;35,86;17,00;24,47;0,00;0,00;11,39;31,75;46,52;0,43;95,17;C;;
