Código da Loja;Código do Fornecedor;Nome do Fornecedor;Número do Documento;codigo da operacao;Operação;Situação;Data De Emissão;Data de entrada;Frete;Outros;Seguro;Desconto;IPI;DAE;ICMS Desonerado;FECOP;Valor FECOPST;FECOP Retido;Base de Cálculo ICMS;Valor BC do ICMS;Base de Cálculo ICMSST;Valor BC ICMSST;Valor Total;Código do produto;Descrição Produto;Unidade de medida;Quantidade de itens na unidade;Quantidade de itens;CFOP;Frete do item;Seguro do item;Desconto do item;IPI do item;Base de cálculo do ICMS do item;ICMS do item;Base de calculo do ICMS ST do item;ICMS ST do item;DAE Item;ICMS desonerado do item;ICMS antecipado do item;FECOP do item;FECOP ST do item;FECOP retido do item;Valor unitário;Outras despesas do item;Valor total do item
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000005062;MAMAO PAPAIA UN.;CX;96,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;340,00;0,00;340,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000010525;MANGA PALMER KG;CX;91,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;336,00;0,00;336,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000010522;MARACUJA KG;CX;126,50;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;720,00;0,00;720,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000010521;MELAO COMUM KG;KG;14,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;60,00;0,00;60,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000002519;OVOS CARTELA COM 30;CT;12,00;15,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;175,00;0,00;2625,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000010512;PEPINO JAPONES KG;KG;21,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;85,00;0,00;85,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000010513;PEPINO KG;CX;20,80;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;80,00;0,00;80,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000007660;PERA WILLIAM KG;KG;18,10;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;140,00;0,00;140,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000002502;PIMENTAO KG;CX;77,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;450,00;0,00;450,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000010510;REPOLHO KG;CX;62,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;255,00;0,00;255,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000011761;TANGERINA POKAN KG;CX;105,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;325,00;0,00;325,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000002497;TOMATE CARMEM KG;CX;102,30;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;580,00;0,00;580,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000002474;TOMATE GRAPE 180G UN.;CX;24,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;120,00;0,00;120,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000010772;TOMATE ITALIANO KG;CX;146,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;850,00;0,00;850,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000019191;UVA PRETA S/ CAROCO BDJ 500G;CX;80,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;440,00;0,00;440,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000019308;UVA VERDE S/ CAROCO BDJ 500G;CX;50,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;425,00;0,00;425,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000010505;ABOBRINHA KG;CX;38,30;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;110,00;0,00;110,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000002496;ALHO KG;CX;116,70;1,00;1102;0,00;0,00;0,00;0,00;505,57;91,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1300,00;0,00;1300,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000002456;BANANA DA TERRA KG;KG;44,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;120,00;0,00;120,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000004801;BANANA PRATA KG;CX;228,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;800,00;0,00;800,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000001557;BATATA DOCE KG;UN;42,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;144,00;0,00;144,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000002494;BATATA LISA KG;SC;308,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1920,00;0,00;1920,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000002495;CEBOLA GRAUDA KG;SC;201,80;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;850,00;0,00;850,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000010509;CEBOLA ROXA KG;SC;19,80;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;90,00;0,00;90,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000004799;CENOURA KG;CX;179,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1120,00;0,00;1120,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000004796;CHUCHU KG;CX;60,80;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;0,00;150,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000010526;COCO SECO KG;CX;31,30;1,00;1102;0,00;0,00;0,00;0,00;100,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;100,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000004804;INHAME KG;SC;66,80;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;225,00;0,00;225,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000010532;KIWI KG;CX;11,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;180,00;0,00;180,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000004797;LARANJA PERA KG;CX;100,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;300,00;0,00;300,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000002498;LIMAO KG;CX;100,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;220,00;0,00;220,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000010627;MACA GALA KG;CX;36,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;250,00;0,00;250,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000002137;MACA GALA SC 850GR;PCT;48,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;190,00;0,00;190,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000010525;MANGA PALMER KG;CX;62,40;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;270,00;0,00;270,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000010522;MARACUJA KG;CX;109,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;600,00;0,00;600,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000002519;OVOS CARTELA COM 30;CT;12,00;10,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;175,00;0,00;1750,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000010512;PEPINO JAPONES KG;KG;20,30;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;100,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000007660;PERA WILLIAM KG;KG;18,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;140,00;0,00;140,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000002502;PIMENTAO KG;CX;71,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;510,00;0,00;510,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000011757;PIMENTAO VERMELHO E AMARELO KG;KG;11,10;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;115,00;0,00;115,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000010507;QUIABO KG;CX;82,80;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;750,00;0,00;750,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000010510;REPOLHO KG;CX;63,40;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;270,00;0,00;270,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000011761;TANGERINA POKAN KG;CX;68,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;248,00;0,00;248,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000002497;TOMATE CARMEM KG;CX;135,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;990,00;0,00;990,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000002474;TOMATE GRAPE 180G UN.;CX;12,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;65,00;0,00;65,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000010772;TOMATE ITALIANO KG;CX;165,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1155,00;0,00;1155,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000019191;UVA PRETA S/ CAROCO BDJ 500G;CX;50,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;260,00;0,00;260,00
2;10;PEDRA;13052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;13/05/2026;14/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,57;111,00;0,00;0,00;15887,00;000000000019308;UVA VERDE S/ CAROCO BDJ 500G;CX;70,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;595,00;0,00;595,00
2;10;PEDRA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;586,12;107,50;0,00;0,00;15599,00;000000000004802;ABACAXI GRANDE UN.;CX;30,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;195,00;0,00;195,00
2;10;PEDRA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;586,12;107,50;0,00;0,00;15599,00;000000000004793;ABOBORA SERGIPANA KG;KG;1,00;150,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,30;0,00;495,00
2;10;PEDRA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;586,12;107,50;0,00;0,00;15599,00;000000000010505;ABOBRINHA KG;CX;40,20;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;110,00;0,00;110,00
2;10;PEDRA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;586,12;107,50;0,00;0,00;15599,00;000000000002496;ALHO KG;CX;110,80;1,00;1102;0,00;0,00;0,00;0,00;486,12;87,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1250,00;0,00;1250,00
2;10;PEDRA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;586,12;107,50;0,00;0,00;15599,00;000000000010518;BANANA DAGUA KG;CX;44,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;120,00;0,00;120,00
2;10;PEDRA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;586,12;107,50;0,00;0,00;15599,00;000000000004801;BANANA PRATA KG;CX;237,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;800,00;0,00;800,00
2;10;PEDRA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;586,12;107,50;0,00;0,00;15599,00;000000000001557;BATATA DOCE KG;UN;43,80;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;140,00;0,00;140,00
2;10;PEDRA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;586,12;107,50;0,00;0,00;15599,00;000000000002494;BATATA LISA KG;SC;378,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2325,00;0,00;2325,00
2;10;PEDRA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;586,12;107,50;0,00;0,00;15599,00;000000000004798;BETERRABA KG;SC;39,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;190,00;0,00;190,00
2;10;PEDRA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;586,12;107,50;0,00;0,00;15599,00;000000000012309;BROCOLIS UN;UN;54,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;270,00;0,00;270,00
